time,CH_PV,CH_temp,P_PV,P_temp
2015-10-03 11:00:00,3.269,12.2,2.102,7.321
2015-10-03 12:00:00,3.562,12.434,1.627,8.07
2015-10-03 13:00:00,3.406,12.542,1.182,8.276
2015-10-03 14:00:00,2.93,12.557,0.902,8.378
2015-10-03 15:00:00,2.556,12.57,0.969,8.624
2015-10-03 16:00:00,1.816,12.328,0.545,8.361
2015-10-03 17:00:00,0.497,11.774,0.062,6.732
2015-10-03 18:00:00,0.009,11.226,0.0,5.286
2015-10-03 19:00:00,0.0,10.831,0.0,4.416
2015-10-03 20:00:00,0.0,10.523,0.0,3.85
2015-10-03 21:00:00,0.0,10.377,0.0,3.107
2015-10-03 22:00:00,0.0,10.333,0.0,2.044
2015-10-03 23:00:00,0.0,10.421,0.0,1.461
2015-10-04 00:00:00,0.0,10.631,0.0,8.048
2015-10-04 01:00:00,0.0,10.863,0.0,7.703
2015-10-04 02:00:00,0.0,11.078,0.0,7.296
2015-10-04 03:00:00,0.0,11.258,0.0,6.716
2015-10-04 04:00:00,0.0,11.388,0.0,6.061
2015-10-04 05:00:00,0.0,11.466,0.0,5.95
2015-10-04 06:00:00,0.0,11.588,0.011,5.945
2015-10-04 07:00:00,0.031,11.814,0.739,6.649
2015-10-04 08:00:00,0.37,12.261,2.398,7.898
2015-10-04 09:00:00,0.927,12.766,4.244,10.268
2015-10-04 10:00:00,1.681,13.334,5.794,13.279
2015-10-04 11:00:00,2.132,13.812,6.704,14.767
2015-10-04 12:00:00,2.4,14.161,7.332,15.966
2015-10-04 13:00:00,2.406,14.381,7.287,16.863
2015-10-04 14:00:00,2.171,14.453,6.707,17.418
2015-10-04 15:00:00,1.68,14.373,5.714,17.692
2015-10-04 16:00:00,1.069,14.218,4.318,17.674
2015-10-04 17:00:00,0.449,13.99,2.697,17.301
2015-10-04 18:00:00,0.007,13.679,1.102,16.035
2015-10-04 19:00:00,0.0,13.612,0.082,13.56
2015-10-04 20:00:00,0.0,13.712,0.0,11.512
2015-10-04 21:00:00,0.0,13.764,0.0,10.26
2015-10-04 22:00:00,0.0,13.719,0.0,9.405
2015-10-04 23:00:00,0.0,13.538,0.0,8.747
2015-10-05 00:00:00,0.0,13.507,0.0,10.003
2015-10-05 01:00:00,0.0,13.535,0.0,9.722
2015-10-05 02:00:00,0.0,13.482,0.0,9.378
2015-10-05 03:00:00,0.0,13.404,0.0,9.017
2015-10-05 04:00:00,0.0,13.243,0.0,8.563
2015-10-05 05:00:00,0.0,13.124,0.0,8.224
2015-10-05 06:00:00,0.0,13.158,0.362,8.59
2015-10-05 07:00:00,0.107,13.452,1.595,8.917
2015-10-05 08:00:00,1.097,14.46,3.04,9.414
2015-10-05 09:00:00,2.465,15.091,2.842,9.909
2015-10-05 10:00:00,4.361,15.767,3.303,10.598
2015-10-05 11:00:00,6.423,16.529,4.2,11.264
2015-10-05 12:00:00,6.911,17.053,5.279,11.878
2015-10-05 13:00:00,6.769,17.29,5.323,12.508
2015-10-05 14:00:00,5.856,17.289,7.088,13.757
2015-10-05 15:00:00,4.637,17.117,6.862,14.525
2015-10-05 16:00:00,2.488,16.687,5.738,14.698
2015-10-05 17:00:00,0.677,15.956,4.074,14.477
2015-10-05 18:00:00,0.012,14.993,2.062,13.838
2015-10-05 19:00:00,0.0,14.319,0.418,12.47
2015-10-05 20:00:00,0.0,13.895,0.053,9.303
2015-10-05 21:00:00,0.0,13.646,0.0,7.633
2015-10-05 22:00:00,0.0,13.615,0.0,7.216
2015-10-05 23:00:00,0.0,13.691,0.0,7.271
2015-10-06 00:00:00,0.0,13.807,0.0,10.649
2015-10-06 01:00:00,0.0,13.917,0.0,9.892
2015-10-06 02:00:00,0.0,13.988,0.0,9.234
2015-10-06 03:00:00,0.0,14.021,0.0,8.77
2015-10-06 04:00:00,0.0,14.035,0.0,8.23
2015-10-06 05:00:00,0.0,14.021,0.155,8.536
2015-10-06 06:00:00,0.0,13.985,0.505,10.344
2015-10-06 07:00:00,0.022,14.067,1.852,12.949
2015-10-06 08:00:00,0.345,14.573,3.685,15.843
2015-10-06 09:00:00,1.267,15.211,5.363,17.539
2015-10-06 10:00:00,2.827,15.974,6.672,18.913
2015-10-06 11:00:00,4.386,16.77,7.174,19.892
2015-10-06 12:00:00,5.576,17.442,7.368,20.607
2015-10-06 13:00:00,6.63,18.005,7.647,21.327
2015-10-06 14:00:00,6.464,18.377,7.335,21.841
2015-10-06 15:00:00,5.664,18.645,6.72,22.136
2015-10-06 16:00:00,4.119,18.584,5.553,22.132
2015-10-06 17:00:00,1.883,18.077,3.992,21.78
2015-10-06 18:00:00,0.06,16.641,2.231,21.114
2015-10-06 19:00:00,0.0,15.793,0.677,19.951
2015-10-06 20:00:00,0.0,15.231,0.263,17.59
2015-10-06 21:00:00,0.0,14.812,0.0,14.949
2015-10-06 22:00:00,0.0,14.625,0.0,13.776
2015-10-06 23:00:00,0.0,14.542,0.0,12.741
2015-10-07 00:00:00,0.0,14.39,0.0,10.824
2015-10-07 01:00:00,0.0,14.222,0.0,10.31
2015-10-07 02:00:00,0.0,14.186,0.0,9.948
2015-10-07 03:00:00,0.0,14.105,0.0,9.478
2015-10-07 04:00:00,0.0,13.999,0.0,9.182
2015-10-07 05:00:00,0.0,13.862,0.066,9.546
2015-10-07 06:00:00,0.0,13.696,0.395,10.169
2015-10-07 07:00:00,0.218,13.854,0.877,10.992
2015-10-07 08:00:00,1.563,15.033,1.952,12.185
2015-10-07 09:00:00,3.829,16.55,4.095,13.724
2015-10-07 10:00:00,6.283,18.406,5.102,14.817
2015-10-07 11:00:00,7.453,19.421,7.043,16.202
2015-10-07 12:00:00,8.086,19.884,8.04,17.452
2015-10-07 13:00:00,8.091,19.962,8.117,18.355
2015-10-07 14:00:00,7.427,19.667,7.899,19.071
2015-10-07 15:00:00,5.976,18.991,7.08,19.481
2015-10-07 16:00:00,3.244,17.929,5.833,19.507
2015-10-07 17:00:00,1.277,16.616,4.211,19.138
2015-10-07 18:00:00,0.034,15.11,2.388,18.372
2015-10-07 19:00:00,0.0,14.144,0.729,17.336
2015-10-07 20:00:00,0.0,13.681,0.242,15.779
2015-10-07 21:00:00,0.0,13.36,0.0,13.137
2015-10-07 22:00:00,0.0,12.988,0.0,11.997
2015-10-07 23:00:00,0.0,12.835,0.0,11.133
2015-10-08 00:00:00,0.0,12.774,0.0,17.033
2015-10-08 01:00:00,0.0,12.733,0.0,16.498
2015-10-08 02:00:00,0.0,12.634,0.0,16.099
2015-10-08 03:00:00,0.0,12.561,0.0,15.786
2015-10-08 04:00:00,0.0,12.531,0.0,15.524
2015-10-08 05:00:00,0.0,12.447,0.0,15.225
2015-10-08 06:00:00,0.0,12.273,0.294,15.505
2015-10-08 07:00:00,0.314,12.551,1.208,16.978
2015-10-08 08:00:00,2.173,13.886,2.668,19.711
2015-10-08 09:00:00,4.266,15.916,4.152,22.618
2015-10-08 10:00:00,6.189,18.624,5.284,25.785
2015-10-08 11:00:00,7.647,20.816,6.098,27.696
2015-10-08 12:00:00,8.122,22.103,6.612,28.989
2015-10-08 13:00:00,7.808,22.615,6.566,29.94
2015-10-08 14:00:00,6.849,22.788,5.956,30.503
2015-10-08 15:00:00,5.546,22.7,5.039,30.739
2015-10-08 16:00:00,2.804,22.166,4.008,30.705
2015-10-08 17:00:00,0.887,21.239,2.897,30.496
2015-10-08 18:00:00,0.0,20.05,1.437,29.765
2015-10-08 19:00:00,0.0,19.213,0.42,28.055
2015-10-08 20:00:00,0.0,18.627,0.006,25.611
2015-10-08 21:00:00,0.0,18.191,0.0,24.75
2015-10-08 22:00:00,0.0,17.807,0.0,24.11
2015-10-08 23:00:00,0.0,17.24,0.0,23.437
2015-10-09 00:00:00,0.0,16.437,0.0,9.514
2015-10-09 01:00:00,0.0,15.714,0.0,8.964
2015-10-09 02:00:00,0.0,15.07,0.0,8.604
2015-10-09 03:00:00,0.0,14.184,0.0,8.441
2015-10-09 04:00:00,0.0,13.276,0.0,8.431
2015-10-09 05:00:00,0.0,12.601,0.0,8.529
2015-10-09 06:00:00,0.0,12.367,0.0,8.311
2015-10-09 07:00:00,0.049,12.447,0.501,9.433
2015-10-09 08:00:00,0.548,12.876,2.072,10.645
2015-10-09 09:00:00,1.65,13.574,4.461,12.575
2015-10-09 10:00:00,3.188,14.265,6.109,15.51
2015-10-09 11:00:00,4.316,14.763,7.128,17.653
2015-10-09 12:00:00,5.933,15.195,7.629,18.79
2015-10-09 13:00:00,6.203,15.471,7.407,19.426
2015-10-09 14:00:00,6.867,15.66,5.665,19.319
2015-10-09 15:00:00,5.42,15.391,3.349,18.567
2015-10-09 16:00:00,3.904,14.979,1.346,17.335
2015-10-09 17:00:00,1.663,14.353,0.679,16.238
2015-10-09 18:00:00,0.03,13.049,0.228,14.988
2015-10-09 19:00:00,0.0,12.13,0.0,13.469
2015-10-09 20:00:00,0.0,11.564,0.0,12.619
2015-10-09 21:00:00,0.0,11.161,0.0,12.007
2015-10-09 22:00:00,0.0,10.924,0.0,11.509
2015-10-09 23:00:00,0.0,10.926,0.0,11.093
2015-10-10 00:00:00,0.0,11.074,0.0,4.545
2015-10-10 01:00:00,0.0,11.151,0.0,4.157
2015-10-10 02:00:00,0.0,11.162,0.0,3.705
2015-10-10 03:00:00,0.0,11.121,0.0,3.169
2015-10-10 04:00:00,0.0,10.854,0.0,2.668
2015-10-10 05:00:00,0.0,10.355,0.0,2.166
2015-10-10 06:00:00,0.0,9.823,0.0,1.666
2015-10-10 07:00:00,0.492,9.709,0.0,1.239
2015-10-10 08:00:00,2.873,11.271,1.292,2.031
2015-10-10 09:00:00,5.498,12.883,3.693,3.894
2015-10-10 10:00:00,7.239,14.119,5.699,6.35
2015-10-10 11:00:00,8.343,15.109,6.972,8.548
2015-10-10 12:00:00,8.649,16.139,7.627,9.829
2015-10-10 13:00:00,8.657,17.085,7.692,10.552
2015-10-10 14:00:00,7.952,17.714,7.175,10.936
2015-10-10 15:00:00,6.559,17.977,6.095,10.939
2015-10-10 16:00:00,4.756,17.859,4.42,10.504
2015-10-10 17:00:00,2.239,17.005,2.215,9.371
2015-10-10 18:00:00,0.032,14.865,0.1,6.236
2015-10-10 19:00:00,0.0,14.162,0.0,5.066
2015-10-10 20:00:00,0.0,13.903,0.0,4.43
2015-10-10 21:00:00,0.0,13.617,0.0,3.56
2015-10-10 22:00:00,0.0,13.19,0.0,2.775
2015-10-10 23:00:00,0.0,12.473,0.0,2.113
2015-10-11 00:00:00,0.0,11.791,0.0,11.019
2015-10-11 01:00:00,0.0,11.276,0.0,10.935
2015-10-11 02:00:00,0.0,10.897,0.0,10.818
2015-10-11 03:00:00,0.0,10.631,0.0,10.748
2015-10-11 04:00:00,0.0,10.45,0.0,10.724
2015-10-11 05:00:00,0.0,10.337,0.0,10.868
2015-10-11 06:00:00,0.0,10.267,0.0,10.994
2015-10-11 07:00:00,0.35,10.468,0.0,11.152
2015-10-11 08:00:00,2.67,11.627,0.113,11.521
2015-10-11 09:00:00,5.094,13.953,0.517,12.098
2015-10-11 10:00:00,6.822,17.07,1.089,12.708
2015-10-11 11:00:00,7.875,19.462,1.593,13.315
2015-10-11 12:00:00,8.316,21.168,1.828,13.856
2015-10-11 13:00:00,8.229,22.134,1.615,14.112
2015-10-11 14:00:00,7.558,22.612,1.105,14.058
2015-10-11 15:00:00,6.311,22.647,0.462,13.67
2015-10-11 16:00:00,4.458,22.234,0.0,13.116
2015-10-11 17:00:00,2.085,21.17,0.0,12.806
2015-10-11 18:00:00,0.028,19.34,0.0,12.567
2015-10-11 19:00:00,0.0,18.396,0.0,12.317
2015-10-11 20:00:00,0.0,17.554,0.0,12.134
2015-10-11 21:00:00,0.0,16.807,0.0,11.996
2015-10-11 22:00:00,0.0,16.254,0.0,11.87
2015-10-11 23:00:00,0.0,15.802,0.0,11.843
2015-10-12 00:00:00,0.0,15.399,0.0,2.555
2015-10-12 01:00:00,0.0,15.066,0.0,2.401
2015-10-12 02:00:00,0.0,14.809,0.0,2.126
2015-10-12 03:00:00,0.0,14.607,0.0,1.741
2015-10-12 04:00:00,0.0,14.537,0.0,1.509
2015-10-12 05:00:00,0.0,14.569,0.0,1.497
2015-10-12 06:00:00,0.0,14.516,0.0,1.641
2015-10-12 07:00:00,0.102,14.531,0.0,1.942
2015-10-12 08:00:00,0.878,15.248,0.0,2.188
2015-10-12 09:00:00,1.944,16.632,0.177,2.352
2015-10-12 10:00:00,2.378,17.942,0.622,2.436
2015-10-12 11:00:00,2.312,18.606,1.715,3.248
2015-10-12 12:00:00,2.353,19.03,4.51,4.305
2015-10-12 13:00:00,3.785,19.964,4.401,4.975
2015-10-12 14:00:00,5.215,20.875,2.932,4.818
2015-10-12 15:00:00,6.216,21.312,0.823,3.538
2015-10-12 16:00:00,4.417,21.01,0.0,2.359
2015-10-12 17:00:00,1.861,19.939,0.0,2.094
2015-10-12 18:00:00,0.011,18.301,0.0,1.743
2015-10-12 19:00:00,0.0,17.083,0.0,1.387
2015-10-12 20:00:00,0.0,15.859,0.0,1.003
2015-10-12 21:00:00,0.0,14.624,0.0,0.643
2015-10-12 22:00:00,0.0,13.877,0.0,0.345
2015-10-12 23:00:00,0.0,13.298,0.0,0.09
2015-11-01 00:00:00,0.0,9.669,0.0,2.801
2015-11-01 01:00:00,0.0,9.288,0.0,2.738
2015-11-01 01:00:00,0.0,8.76,0.0,2.738
2015-11-01 02:00:00,0.0,8.192,0.0,2.505
2015-11-01 03:00:00,0.0,7.959,0.0,2.106
2015-11-01 04:00:00,0.0,7.633,0.0,1.859
2015-11-01 05:00:00,0.0,7.344,0.0,1.751
2015-11-01 06:00:00,0.0,7.066,0.0,1.673
2015-11-01 07:00:00,0.986,7.288,0.0,1.698
2015-11-01 08:00:00,4.681,8.413,0.015,1.861
2015-11-01 09:00:00,6.859,10.542,0.187,2.195
2015-11-01 10:00:00,8.008,12.978,0.438,2.577
2015-11-01 11:00:00,8.458,14.704,0.771,2.991
2015-11-01 12:00:00,8.292,15.677,0.727,3.259
2015-11-01 13:00:00,7.486,16.241,0.441,3.32
2015-11-01 14:00:00,6.054,16.431,0.19,3.218
2015-11-01 15:00:00,3.962,15.976,0.022,3.025
2015-11-01 16:00:00,1.08,13.939,0.0,2.832
2015-11-01 17:00:00,0.0,12.452,0.0,2.725
2015-11-01 18:00:00,0.0,12.082,0.0,2.71
2015-11-01 19:00:00,0.0,11.865,0.0,2.707
2015-11-01 20:00:00,0.0,11.676,0.0,3.05
2015-11-01 21:00:00,0.0,11.41,0.0,3.184
2015-11-01 22:00:00,0.0,11.081,0.0,3.127
2015-11-01 23:00:00,0.0,10.695,0.0,3.024
2015-11-02 00:00:00,0.0,10.207,0.0,1.337
2015-11-02 01:00:00,0.0,9.805,0.0,1.203
2015-11-02 02:00:00,0.0,9.522,0.0,1.217
2015-11-02 03:00:00,0.0,9.266,0.0,1.283
2015-11-02 04:00:00,0.0,9.083,0.0,1.094
2015-11-02 05:00:00,0.0,8.942,0.0,0.965
2015-11-02 06:00:00,0.0,8.833,0.0,0.863
2015-11-02 07:00:00,1.656,9.531,0.011,0.824
2015-11-02 08:00:00,4.47,11.188,0.562,1.829
2015-11-02 09:00:00,6.452,13.616,1.49,2.822
2015-11-02 10:00:00,7.593,16.187,2.648,3.483
2015-11-02 11:00:00,8.045,18.282,3.732,3.943
2015-11-02 12:00:00,7.916,19.174,4.069,4.424
2015-11-02 13:00:00,7.186,19.526,4.429,4.715
2015-11-02 14:00:00,5.84,19.432,3.879,4.727
2015-11-02 15:00:00,3.887,18.62,2.165,4.076
2015-11-02 16:00:00,1.048,16.444,0.345,3.09
2015-11-02 17:00:00,0.0,14.966,0.0,2.362
2015-11-02 18:00:00,0.0,14.792,0.0,1.595
2015-11-02 19:00:00,0.0,14.636,0.0,0.844
2015-11-02 20:00:00,0.0,14.104,0.0,0.264
2015-11-02 21:00:00,0.0,13.516,0.0,0.015
2015-11-02 22:00:00,0.0,12.839,0.0,-0.125
2015-11-02 23:00:00,0.0,12.177,0.0,-0.037
2015-11-03 00:00:00,0.0,11.508,0.0,1.409
2015-11-03 01:00:00,0.0,10.887,0.0,1.329
2015-11-03 02:00:00,0.0,10.33,0.0,1.034
2015-11-03 03:00:00,0.0,9.878,0.0,1.104
2015-11-03 04:00:00,0.0,9.539,0.0,1.171
2015-11-03 05:00:00,0.0,9.26,0.0,1.031
2015-11-03 06:00:00,0.0,9.018,0.0,1.083
2015-11-03 07:00:00,1.613,10.221,0.277,1.256
2015-11-03 08:00:00,4.334,11.762,0.802,1.677
2015-11-03 09:00:00,6.333,13.652,1.134,2.429
2015-11-03 10:00:00,7.525,16.048,1.63,3.346
2015-11-03 11:00:00,8.062,17.455,1.553,4.07
2015-11-03 12:00:00,7.998,18.373,2.658,5.166
2015-11-03 13:00:00,7.285,18.894,3.312,6.46
2015-11-03 14:00:00,5.927,19.066,2.665,7.269
2015-11-03 15:00:00,3.893,18.6,1.488,7.313
2015-11-03 16:00:00,0.987,16.551,0.686,6.795
2015-11-03 17:00:00,0.0,14.99,0.06,5.206
2015-11-03 18:00:00,0.0,14.524,0.0,4.409
2015-11-03 19:00:00,0.0,14.114,0.0,4.161
2015-11-03 20:00:00,0.0,13.74,0.0,3.238
2015-11-03 21:00:00,0.0,13.364,0.0,2.156
2015-11-03 22:00:00,0.0,12.973,0.0,1.166
2015-11-03 23:00:00,0.0,12.544,0.0,1.113
2015-11-04 00:00:00,0.0,12.114,0.0,8.162
2015-11-04 01:00:00,0.0,11.733,0.0,7.616
2015-11-04 02:00:00,0.0,11.4,0.0,7.08
2015-11-04 03:00:00,0.0,11.07,0.0,6.583
2015-11-04 04:00:00,0.0,10.787,0.0,6.148
2015-11-04 05:00:00,0.0,10.566,0.0,5.811
2015-11-04 06:00:00,0.0,10.43,0.019,5.715
2015-11-04 07:00:00,1.599,11.755,0.749,7.59
2015-11-04 08:00:00,4.317,13.31,2.123,9.193
2015-11-04 09:00:00,6.283,15.002,3.531,11.021
2015-11-04 10:00:00,7.437,17.17,4.816,13.552
2015-11-04 11:00:00,7.924,18.652,5.364,15.855
2015-11-04 12:00:00,7.792,19.604,5.1,17.21
2015-11-04 13:00:00,7.054,20.106,4.343,17.611
2015-11-04 14:00:00,5.672,20.181,3.998,17.819
2015-11-04 15:00:00,3.512,19.754,4.153,18.063
2015-11-04 16:00:00,0.776,18.157,3.638,17.843
2015-11-04 17:00:00,0.0,16.941,1.993,16.707
2015-11-04 18:00:00,0.0,16.752,0.849,15.056
2015-11-04 19:00:00,0.0,16.475,0.078,13.023
2015-11-04 20:00:00,0.0,16.108,0.0,11.753
2015-11-04 21:00:00,0.0,15.777,0.0,11.009
2015-11-04 22:00:00,0.0,15.431,0.0,10.151
2015-11-04 23:00:00,0.0,15.102,0.0,9.311
2015-11-05 00:00:00,0.0,14.874,0.0,7.351
2015-11-05 01:00:00,0.0,14.658,0.0,7.352
2015-11-05 02:00:00,0.0,14.379,0.0,7.01
2015-11-05 03:00:00,0.0,14.161,0.0,6.236
2015-11-05 04:00:00,0.0,14.211,0.0,5.183
2015-11-05 05:00:00,0.0,14.383,0.003,4.212
2015-11-05 06:00:00,0.0,14.332,0.391,5.699
2015-11-05 07:00:00,0.737,14.711,1.602,7.88
2015-11-05 08:00:00,3.395,15.545,3.028,10.303
2015-11-05 09:00:00,5.744,17.078,3.929,12.602
2015-11-05 10:00:00,7.268,18.307,4.34,13.808
2015-11-05 11:00:00,7.81,18.921,5.821,15.264
2015-11-05 12:00:00,7.707,19.369,7.197,16.8
2015-11-05 13:00:00,6.925,19.685,7.109,17.963
2015-11-05 14:00:00,3.928,19.611,5.184,18.391
2015-11-05 15:00:00,0.73,19.001,3.534,18.43
2015-11-05 16:00:00,0.058,18.157,3.208,18.607
2015-11-05 17:00:00,0.0,17.528,2.728,18.67
2015-11-05 18:00:00,0.0,17.082,1.18,17.604
2015-11-05 19:00:00,0.0,16.63,0.428,15.862
2015-11-05 20:00:00,0.0,16.284,0.048,13.778
2015-11-05 21:00:00,0.0,16.103,0.0,12.543
2015-11-05 22:00:00,0.0,16.261,0.0,12.167
2015-11-05 23:00:00,0.0,16.708,0.0,11.785
2015-11-06 00:00:00,0.0,17.004,0.0,11.735
2015-11-06 01:00:00,0.0,17.134,0.0,10.82
2015-11-06 02:00:00,0.0,15.95,0.0,10.118
2015-11-06 03:00:00,0.0,13.434,0.0,9.586
2015-11-06 04:00:00,0.0,10.355,0.0,9.242
2015-11-06 05:00:00,0.0,8.781,0.155,9.818
2015-11-06 06:00:00,0.0,7.988,0.483,11.613
2015-11-06 07:00:00,1.571,7.716,1.863,13.6
2015-11-06 08:00:00,4.423,8.173,3.697,16.738
2015-11-06 09:00:00,6.319,9.111,5.4,18.378
2015-11-06 10:00:00,6.563,10.119,6.728,19.649
2015-11-06 11:00:00,7.509,11.123,7.614,20.742
2015-11-06 12:00:00,7.855,11.983,8.056,21.669
2015-11-06 13:00:00,7.461,12.527,8.069,22.432
2015-11-06 14:00:00,5.552,12.573,7.654,22.979
2015-11-06 15:00:00,3.307,12.02,6.814,23.246
2015-11-06 16:00:00,0.532,10.808,5.535,23.219
2015-11-06 17:00:00,0.0,9.439,3.95,22.94
2015-11-06 18:00:00,0.0,8.488,2.203,22.439
2015-11-06 19:00:00,0.0,7.85,0.668,21.504
2015-11-06 20:00:00,0.0,7.317,0.261,19.113
2015-11-06 21:00:00,0.0,6.951,0.0,16.833
2015-11-06 22:00:00,0.0,6.68,0.0,15.977
2015-11-06 23:00:00,0.0,6.339,0.0,15.346
2015-11-07 00:00:00,0.0,5.968,0.0,10.442
2015-11-07 01:00:00,0.0,5.623,0.0,9.887
2015-11-07 02:00:00,0.0,5.334,0.0,9.395
2015-11-07 03:00:00,0.0,5.018,0.0,8.919
2015-11-07 04:00:00,0.0,4.695,0.0,8.478
2015-11-07 05:00:00,0.0,4.39,0.142,8.917
2015-11-07 06:00:00,0.0,4.136,0.522,10.806
2015-11-07 07:00:00,1.532,5.073,1.788,13.434
2015-11-07 08:00:00,4.266,6.459,3.662,15.692
2015-11-07 09:00:00,6.51,8.436,5.279,17.484
2015-11-07 10:00:00,7.473,10.279,6.036,18.924
2015-11-07 11:00:00,6.731,10.664,5.917,19.947
2015-11-07 12:00:00,5.71,10.645,5.055,20.462
2015-11-07 13:00:00,5.311,10.6,3.618,20.506
2015-11-07 14:00:00,5.045,10.539,2.408,20.245
2015-11-07 15:00:00,3.762,10.185,2.084,20.104
2015-11-07 16:00:00,0.803,8.676,2.319,20.266
2015-11-07 17:00:00,0.0,7.1,2.476,20.596
2015-11-07 18:00:00,0.0,6.552,1.88,20.638
2015-11-07 19:00:00,0.0,6.017,0.841,20.085
2015-11-07 20:00:00,0.0,5.549,0.251,17.848
2015-11-07 21:00:00,0.0,5.126,0.0,15.744
2015-11-07 22:00:00,0.0,4.747,0.0,14.735
2015-11-07 23:00:00,0.0,4.424,0.0,14.034
2015-11-08 00:00:00,0.0,4.197,0.0,22.935
2015-11-08 01:00:00,0.0,4.118,0.0,22.56
2015-11-08 02:00:00,0.0,4.129,0.0,22.154
2015-11-08 03:00:00,0.0,4.295,0.0,21.575
2015-11-08 04:00:00,0.0,4.617,0.0,20.877
2015-11-08 05:00:00,0.0,5.044,0.0,20.059
2015-11-08 06:00:00,0.0,5.132,0.251,20.054
2015-11-08 07:00:00,1.632,5.418,1.234,21.132
2015-11-08 08:00:00,4.61,6.917,2.929,23.084
2015-11-08 09:00:00,6.712,8.306,4.576,25.019
2015-11-08 10:00:00,7.982,9.541,5.757,26.797
2015-11-08 11:00:00,8.548,10.313,6.368,28.413
2015-11-08 12:00:00,8.465,10.901,6.822,29.943
2015-11-08 13:00:00,7.731,11.327,6.9,31.0
2015-11-08 14:00:00,6.327,11.478,6.46,31.516
2015-11-08 15:00:00,4.211,11.131,5.649,31.631
2015-11-08 16:00:00,0.867,9.585,4.415,31.337
2015-11-08 17:00:00,0.0,8.808,2.896,30.545
2015-11-08 18:00:00,0.0,8.36,1.436,29.1
2015-11-08 19:00:00,0.0,7.774,0.387,26.778
2015-11-08 20:00:00,0.0,7.104,0.0,24.042
2015-11-08 21:00:00,0.0,6.428,0.0,21.918
2015-11-08 22:00:00,0.0,5.852,0.0,20.545
2015-11-08 23:00:00,0.0,5.343,0.0,19.685
2015-11-09 00:00:00,0.0,4.866,0.0,10.854
2015-11-09 01:00:00,0.0,4.459,0.0,10.972
2015-11-09 02:00:00,0.0,4.156,0.0,10.839
2015-11-09 03:00:00,0.0,4.012,0.0,10.548
2015-11-09 04:00:00,0.0,3.93,0.0,10.019
2015-11-09 05:00:00,0.0,3.784,0.0,9.625
2015-11-09 06:00:00,0.0,3.599,0.0,9.187
2015-11-09 07:00:00,1.598,4.158,0.558,9.951
2015-11-09 08:00:00,4.621,6.105,2.27,11.787
2015-11-09 09:00:00,6.75,7.709,4.134,14.109
2015-11-09 10:00:00,7.999,10.224,5.654,16.01
2015-11-09 11:00:00,8.551,11.617,5.906,17.125
2015-11-09 12:00:00,8.43,12.138,5.419,17.789
2015-11-09 13:00:00,7.701,12.412,4.767,18.215
2015-11-09 14:00:00,6.282,12.448,4.564,18.555
2015-11-09 15:00:00,4.076,11.882,3.433,18.393
2015-11-09 16:00:00,0.73,10.21,2.136,17.832
2015-11-09 17:00:00,0.0,9.287,1.224,17.131
2015-11-09 18:00:00,0.0,8.761,0.485,16.174
2015-11-09 19:00:00,0.0,8.316,0.003,14.096
2015-11-09 20:00:00,0.0,7.927,0.0,12.966
2015-11-09 21:00:00,0.0,7.56,0.0,12.375
2015-11-09 22:00:00,0.0,7.286,0.0,11.929
2015-11-09 23:00:00,0.0,7.1,0.0,11.597
2015-11-10 00:00:00,0.0,7.068,0.0,1.566
2015-11-10 01:00:00,0.0,6.984,0.0,1.082
2015-11-10 02:00:00,0.0,7.064,0.0,0.644
2015-11-10 03:00:00,0.0,6.976,0.0,0.219
2015-11-10 04:00:00,0.0,6.755,0.0,-0.185
2015-11-10 05:00:00,0.0,6.283,0.0,-0.559
2015-11-10 06:00:00,0.0,6.008,0.0,-0.906
2015-11-10 07:00:00,1.128,6.377,0.0,-1.219
2015-11-10 08:00:00,3.878,8.149,1.496,-0.424
2015-11-10 09:00:00,6.136,9.691,4.023,1.637
2015-11-10 10:00:00,7.427,11.392,5.946,4.951
2015-11-10 11:00:00,8.081,12.214,7.178,7.017
2015-11-10 12:00:00,7.967,12.648,7.831,8.201
2015-11-10 13:00:00,7.248,12.87,7.894,9.067
2015-11-10 14:00:00,5.84,12.869,7.335,9.569
2015-11-10 15:00:00,3.686,12.423,6.226,9.72
2015-11-10 16:00:00,0.589,11.258,4.505,9.322
2015-11-10 17:00:00,0.0,10.525,2.237,8.178
2015-11-10 18:00:00,0.0,9.925,0.081,5.015
2015-11-10 19:00:00,0.0,9.244,0.0,3.648
2015-11-10 20:00:00,0.0,8.433,0.0,3.096
2015-11-10 21:00:00,0.0,7.527,0.0,2.45
2015-11-10 22:00:00,0.0,6.765,0.0,1.756
2015-11-10 23:00:00,0.0,6.367,0.0,1.169
2015-11-11 00:00:00,0.0,6.187,0.0,11.901
2015-11-11 01:00:00,0.0,6.111,0.0,12.022
2015-11-11 02:00:00,0.0,6.017,0.0,12.114
2015-11-11 03:00:00,0.0,5.999,0.0,11.992
2015-11-11 04:00:00,0.0,6.023,0.0,11.832
2015-11-11 05:00:00,0.0,6.208,0.0,11.791
2015-11-11 06:00:00,0.0,6.177,0.0,11.717
2015-11-11 07:00:00,0.662,6.339,0.0,11.621
2015-11-11 08:00:00,3.794,7.481,0.101,11.682
2015-11-11 09:00:00,6.049,9.713,0.36,11.943
2015-11-11 10:00:00,7.241,12.5,0.809,12.34
