# Renewables.ninja Solar PV (Point API) - 52.401; 13.059 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060;;;;;;;;;;;;;;;;;
# Units: time in UTC; local_time in Europe/Berlin; electricity in kW; irradiance_direct in kW/m²; irradiance_diffuse in kW/m²; temperature in ºC;;;;;;;;;;;;;
"# {""units"": {""time"": ""UTC""";" ""local_time"": ""Europe/Berlin""";" ""electricity"": ""kW""";" ""irradiance_direct"": ""kW/m\u00b2""";" ""irradiance_diffuse"": ""kW/m\u00b2""";" ""temperature"": ""\u00baC""}";" ""params"": {""local_time"": true";" ""header"": true";" ""lat"": ""52.4009309""";" ""lon"": ""13.0591397""";" ""date_from"": ""2015-01-01""";" ""date_to"": ""2015-12-31""";" ""dataset"": ""merra2""";" ""capacity"": ""10""";" ""system_loss"": ""0""";" ""tracking"": ""0""";" ""tilt"": ""35""";" ""azim"": ""180""";" ""raw"": true}}"
time;local_time;electricity;irradiance_direct;irradiance_diffuse;temperature;;;;;;;;;;;;;
12.1.2015 22:00;12.1.2015 23:00;0;0;0;5,81;;;;;;;;;;;;;
12.1.2015 23:00;13.1.2015 0:00;0;0;0;5,819;;;;;;;;;;;;;
13.1.2015 0:00;13.1.2015 1:00;0;0;0;5,812;;;;;;;;;;;;;
13.1.2015 1:00;13.1.2015 2:00;0;0;0;5,753;;;;;;;;;;;;;
13.1.2015 2:00;13.1.2015 3:00;0;0;0;5,565;;;;;;;;;;;;;
13.1.2015 3:00;13.1.2015 4:00;0;0;0;5,318;;;;;;;;;;;;;
13.1.2015 4:00;13.1.2015 5:00;0;0;0;5,108;;;;;;;;;;;;;
13.1.2015 5:00;13.1.2015 6:00;0;0;0;5,01;;;;;;;;;;;;;
13.1.2015 6:00;13.1.2015 7:00;0;0;0;5,061;;;;;;;;;;;;;
13.1.2015 7:00;13.1.2015 8:00;0,024;0,003;0,007;5,347;;;;;;;;;;;;;
13.1.2015 8:00;13.1.2015 9:00;0,912;0,048;0,053;5,595;;;;;;;;;;;;;
13.1.2015 9:00;13.1.2015 10:00;4,198;0,351;0,069;6,241;;;;;;;;;;;;;
13.1.2015 10:00;13.1.2015 11:00;5,241;0,464;0,068;7,242;;;;;;;;;;;;;
13.1.2015 11:00;13.1.2015 12:00;5,159;0,456;0,071;8,402;;;;;;;;;;;;;
13.1.2015 12:00;13.1.2015 13:00;4,287;0,366;0,07;9,223;;;;;;;;;;;;;
13.1.2015 13:00;13.1.2015 14:00;2,707;0,215;0,06;9,242;;;;;;;;;;;;;
13.1.2015 14:00;13.1.2015 15:00;0,497;0,036;0,026;8,502;;;;;;;;;;;;;
13.1.2015 15:00;13.1.2015 16:00;0;0;0;7,758;;;;;;;;;;;;;
13.1.2015 16:00;13.1.2015 17:00;0;0;0;7,617;;;;;;;;;;;;;
13.1.2015 17:00;13.1.2015 18:00;0;0;0;7,738;;;;;;;;;;;;;
13.1.2015 18:00;13.1.2015 19:00;0;0;0;7,725;;;;;;;;;;;;;
13.1.2015 19:00;13.1.2015 20:00;0;0;0;7,684;;;;;;;;;;;;;
13.1.2015 20:00;13.1.2015 21:00;0;0;0;7,702;;;;;;;;;;;;;
13.1.2015 21:00;13.1.2015 22:00;0;0;0;7,618;;;;;;;;;;;;;
13.1.2015 22:00;13.1.2015 23:00;0;0;0;7,374;;;;;;;;;;;;;
13.1.2015 23:00;14.1.2015 0:00;0;0;0;7,061;;;;;;;;;;;;;
14.1.2015 0:00;14.1.2015 1:00;0;0;0;6,899;;;;;;;;;;;;;
14.1.2015 1:00;14.1.2015 2:00;0;0;0;6,697;;;;;;;;;;;;;
14.1.2015 2:00;14.1.2015 3:00;0;0;0;6,264;;;;;;;;;;;;;
14.1.2015 3:00;14.1.2015 4:00;0;0;0;5,037;;;;;;;;;;;;;
14.1.2015 4:00;14.1.2015 5:00;0;0;0;4,104;;;;;;;;;;;;;
14.1.2015 5:00;14.1.2015 6:00;0;0;0;4,289;;;;;;;;;;;;;
14.1.2015 6:00;14.1.2015 7:00;0;0;0;4,545;;;;;;;;;;;;;
14.1.2015 7:00;14.1.2015 8:00;0,075;0,006;0,011;4,69;;;;;;;;;;;;;
14.1.2015 8:00;14.1.2015 9:00;0,529;0,018;0,046;5,201;;;;;;;;;;;;;
14.1.2015 9:00;14.1.2015 10:00;0,96;0,03;0,075;5,253;;;;;;;;;;;;;
14.1.2015 10:00;14.1.2015 11:00;2,711;0,161;0,109;5,128;;;;;;;;;;;;;
14.1.2015 11:00;14.1.2015 12:00;4,1;0,313;0,095;5,454;;;;;;;;;;;;;
14.1.2015 12:00;14.1.2015 13:00;4,155;0,336;0,078;5,6;;;;;;;;;;;;;
14.1.2015 13:00;14.1.2015 14:00;2,653;0,201;0,064;5,286;;;;;;;;;;;;;
14.1.2015 14:00;14.1.2015 15:00;0,63;0,044;0,029;3,781;;;;;;;;;;;;;
14.1.2015 15:00;14.1.2015 16:00;0;0;0;2,504;;;;;;;;;;;;;
14.1.2015 16:00;14.1.2015 17:00;0;0;0;3,219;;;;;;;;;;;;;
14.1.2015 17:00;14.1.2015 18:00;0;0;0;3,379;;;;;;;;;;;;;
14.1.2015 18:00;14.1.2015 19:00;0;0;0;3,282;;;;;;;;;;;;;
14.1.2015 19:00;14.1.2015 20:00;0;0;0;3,226;;;;;;;;;;;;;
14.1.2015 20:00;14.1.2015 21:00;0;0;0;2,788;;;;;;;;;;;;;
14.1.2015 21:00;14.1.2015 22:00;0;0;0;2,198;;;;;;;;;;;;;
14.1.2015 22:00;14.1.2015 23:00;0;0;0;1,822;;;;;;;;;;;;;
14.1.2015 23:00;15.1.2015 0:00;0;0;0;1,685;;;;;;;;;;;;;
15.1.2015 0:00;15.1.2015 1:00;0;0;0;1,564;;;;;;;;;;;;;
15.1.2015 1:00;15.1.2015 2:00;0;0;0;1,025;;;;;;;;;;;;;
15.1.2015 2:00;15.1.2015 3:00;0;0;0;-0,456;;;;;;;;;;;;;
15.1.2015 3:00;15.1.2015 4:00;0;0;0;-1,015;;;;;;;;;;;;;
15.1.2015 4:00;15.1.2015 5:00;0;0;0;-0,621;;;;;;;;;;;;;
15.1.2015 5:00;15.1.2015 6:00;0;0;0;-0,45;;;;;;;;;;;;;
15.1.2015 6:00;15.1.2015 7:00;0;0;0;-0,351;;;;;;;;;;;;;
15.1.2015 7:00;15.1.2015 8:00;0,046;0,003;0,01;-0,008;;;;;;;;;;;;;
15.1.2015 8:00;15.1.2015 9:00;0,386;0,007;0,042;0,771;;;;;;;;;;;;;
15.1.2015 9:00;15.1.2015 10:00;0,669;0,01;0,066;1,735;;;;;;;;;;;;;
15.1.2015 10:00;15.1.2015 11:00;0,875;0,013;0,084;3,004;;;;;;;;;;;;;
15.1.2015 11:00;15.1.2015 12:00;0,427;0,003;0,051;3,853;;;;;;;;;;;;;
15.1.2015 12:00;15.1.2015 13:00;0,252;0,002;0,035;4,322;;;;;;;;;;;;;
15.1.2015 13:00;15.1.2015 14:00;0,137;0,001;0,023;4,501;;;;;;;;;;;;;
15.1.2015 14:00;15.1.2015 15:00;0,034;0,001;0,01;4,529;;;;;;;;;;;;;
15.1.2015 15:00;15.1.2015 16:00;0;0;0;4,495;;;;;;;;;;;;;
15.1.2015 16:00;15.1.2015 17:00;0;0;0;4,538;;;;;;;;;;;;;
15.1.2015 17:00;15.1.2015 18:00;0;0;0;4,434;;;;;;;;;;;;;
15.1.2015 18:00;15.1.2015 19:00;0;0;0;4,198;;;;;;;;;;;;;
15.1.2015 19:00;15.1.2015 20:00;0;0;0;4,063;;;;;;;;;;;;;
15.1.2015 20:00;15.1.2015 21:00;0;0;0;4,031;;;;;;;;;;;;;
15.1.2015 21:00;15.1.2015 22:00;0;0;0;4,111;;;;;;;;;;;;;
15.1.2015 22:00;15.1.2015 23:00;0;0;0;4,337;;;;;;;;;;;;;
15.1.2015 23:00;16.1.2015 0:00;0;0;0;4,292;;;;;;;;;;;;;
16.1.2015 0:00;16.1.2015 1:00;0;0;0;4,261;;;;;;;;;;;;;
16.1.2015 1:00;16.1.2015 2:00;0;0;0;4,2;;;;;;;;;;;;;
16.1.2015 2:00;16.1.2015 3:00;0;0;0;4,065;;;;;;;;;;;;;
16.1.2015 3:00;16.1.2015 4:00;0;0;0;3,897;;;;;;;;;;;;;
16.1.2015 4:00;16.1.2015 5:00;0;0;0;3,849;;;;;;;;;;;;;
16.1.2015 5:00;16.1.2015 6:00;0;0;0;3,801;;;;;;;;;;;;;
16.1.2015 6:00;16.1.2015 7:00;0;0;0;3,739;;;;;;;;;;;;;
16.1.2015 7:00;16.1.2015 8:00;0,113;0,008;0,013;3,892;;;;;;;;;;;;;
16.1.2015 8:00;16.1.2015 9:00;0,691;0,025;0,055;4,81;;;;;;;;;;;;;
16.1.2015 9:00;16.1.2015 10:00;1,562;0,067;0,096;5,76;;;;;;;;;;;;;
16.1.2015 10:00;16.1.2015 11:00;2,124;0,099;0,117;6,592;;;;;;;;;;;;;
16.1.2015 11:00;16.1.2015 12:00;1,914;0,08;0,117;7,157;;;;;;;;;;;;;
16.1.2015 12:00;16.1.2015 13:00;1,303;0,042;0,096;7,164;;;;;;;;;;;;;
16.1.2015 13:00;16.1.2015 14:00;0,463;0,009;0,049;6,349;;;;;;;;;;;;;
16.1.2015 14:00;16.1.2015 15:00;0,07;0,002;0,014;5,353;;;;;;;;;;;;;
16.1.2015 15:00;16.1.2015 16:00;0;0;0;4,757;;;;;;;;;;;;;
16.1.2015 16:00;16.1.2015 17:00;0;0;0;4,404;;;;;;;;;;;;;
16.1.2015 17:00;16.1.2015 18:00;0;0;0;3,885;;;;;;;;;;;;;
16.1.2015 18:00;16.1.2015 19:00;0;0;0;3,401;;;;;;;;;;;;;
16.1.2015 19:00;16.1.2015 20:00;0;0;0;3,079;;;;;;;;;;;;;
16.1.2015 20:00;16.1.2015 21:00;0;0;0;2,875;;;;;;;;;;;;;
16.1.2015 21:00;16.1.2015 22:00;0;0;0;2,88;;;;;;;;;;;;;
16.1.2015 22:00;16.1.2015 23:00;0;0;0;2,872;;;;;;;;;;;;;
16.1.2015 23:00;17.1.2015 0:00;0;0;0;2,537;;;;;;;;;;;;;
17.1.2015 0:00;17.1.2015 1:00;0;0;0;2,33;;;;;;;;;;;;;
17.1.2015 1:00;17.1.2015 2:00;0;0;0;2,121;;;;;;;;;;;;;
17.1.2015 2:00;17.1.2015 3:00;0;0;0;1,82;;;;;;;;;;;;;
17.1.2015 3:00;17.1.2015 4:00;0;0;0;1,608;;;;;;;;;;;;;
17.1.2015 4:00;17.1.2015 5:00;0;0;0;1,503;;;;;;;;;;;;;
17.1.2015 5:00;17.1.2015 6:00;0;0;0;1,423;;;;;;;;;;;;;
17.1.2015 6:00;17.1.2015 7:00;0;0;0;1,405;;;;;;;;;;;;;
17.1.2015 7:00;17.1.2015 8:00;0,034;0,002;0,009;1,443;;;;;;;;;;;;;
17.1.2015 8:00;17.1.2015 9:00;0,249;0,004;0,032;1,905;;;;;;;;;;;;;
17.1.2015 9:00;17.1.2015 10:00;0,49;0,006;0,053;2,093;;;;;;;;;;;;;
17.1.2015 10:00;17.1.2015 11:00;0,721;0,01;0,072;2,253;;;;;;;;;;;;;
17.1.2015 11:00;17.1.2015 12:00;1,014;0,02;0,089;2,569;;;;;;;;;;;;;
17.1.2015 12:00;17.1.2015 13:00;2,067;0,097;0,11;3,081;;;;;;;;;;;;;
17.1.2015 13:00;17.1.2015 14:00;1,416;0,069;0,078;3,192;;;;;;;;;;;;;
17.1.2015 14:00;17.1.2015 15:00;0,388;0,019;0,03;1,854;;;;;;;;;;;;;
17.1.2015 15:00;17.1.2015 16:00;0;0;0;0,037;;;;;;;;;;;;;
17.1.2015 16:00;17.1.2015 17:00;0;0;0;-0,483;;;;;;;;;;;;;
17.1.2015 17:00;17.1.2015 18:00;0;0;0;-0,839;;;;;;;;;;;;;
17.1.2015 18:00;17.1.2015 19:00;0;0;0;-1,159;;;;;;;;;;;;;
17.1.2015 19:00;17.1.2015 20:00;0;0;0;-1,522;;;;;;;;;;;;;
17.1.2015 20:00;17.1.2015 21:00;0;0;0;-1,895;;;;;;;;;;;;;
17.1.2015 21:00;17.1.2015 22:00;0;0;0;-2,209;;;;;;;;;;;;;
17.1.2015 22:00;17.1.2015 23:00;0;0;0;-2,477;;;;;;;;;;;;;
17.1.2015 23:00;18.1.2015 0:00;0;0;0;-2,769;;;;;;;;;;;;;
18.1.2015 0:00;18.1.2015 1:00;0;0;0;-3,002;;;;;;;;;;;;;
18.1.2015 1:00;18.1.2015 2:00;0;0;0;-3,061;;;;;;;;;;;;;
18.1.2015 2:00;18.1.2015 3:00;0;0;0;-2,995;;;;;;;;;;;;;
18.1.2015 3:00;18.1.2015 4:00;0;0;0;-2,614;;;;;;;;;;;;;
18.1.2015 4:00;18.1.2015 5:00;0;0;0;-2,028;;;;;;;;;;;;;
18.1.2015 5:00;18.1.2015 6:00;0;0;0;-1,669;;;;;;;;;;;;;
18.1.2015 6:00;18.1.2015 7:00;0;0;0;-1,605;;;;;;;;;;;;;
18.1.2015 7:00;18.1.2015 8:00;0,158;0,011;0,014;-1,511;;;;;;;;;;;;;
18.1.2015 8:00;18.1.2015 9:00;1,173;0,061;0,061;-0,653;;;;;;;;;;;;;
18.1.2015 9:00;18.1.2015 10:00;3,73;0,279;0,083;0,533;;;;;;;;;;;;;
18.1.2015 10:00;18.1.2015 11:00;4,892;0,397;0,084;1,701;;;;;;;;;;;;;
18.1.2015 11:00;18.1.2015 12:00;4,766;0,382;0,087;2,503;;;;;;;;;;;;;
18.1.2015 12:00;18.1.2015 13:00;3,661;0,271;0,088;2,838;;;;;;;;;;;;;
18.1.2015 13:00;18.1.2015 14:00;1,892;0,117;0,073;2,231;;;;;;;;;;;;;
18.1.2015 14:00;18.1.2015 15:00;0,481;0,028;0,031;0,222;;;;;;;;;;;;;
18.1.2015 15:00;18.1.2015 16:00;0;0;0,001;-1,296;;;;;;;;;;;;;
18.1.2015 16:00;18.1.2015 17:00;0;0;0;-1,365;;;;;;;;;;;;;
18.1.2015 17:00;18.1.2015 18:00;0;0;0;-1,333;;;;;;;;;;;;;
18.1.2015 18:00;18.1.2015 19:00;0;0;0;-1,41;;;;;;;;;;;;;
18.1.2015 19:00;18.1.2015 20:00;0;0;0;-1,575;;;;;;;;;;;;;
18.1.2015 20:00;18.1.2015 21:00;0;0;0;-1,792;;;;;;;;;;;;;
18.1.2015 21:00;18.1.2015 22:00;0;0;0;-2,04;;;;;;;;;;;;;
18.1.2015 22:00;18.1.2015 23:00;0;0;0;-2,269;;;;;;;;;;;;;
18.1.2015 23:00;19.1.2015 0:00;0;0;0;-2,553;;;;;;;;;;;;;
19.1.2015 0:00;19.1.2015 1:00;0;0;0;-2,874;;;;;;;;;;;;;
19.1.2015 1:00;19.1.2015 2:00;0;0;0;-3,085;;;;;;;;;;;;;
19.1.2015 2:00;19.1.2015 3:00;0;0;0;-3,086;;;;;;;;;;;;;
19.1.2015 3:00;19.1.2015 4:00;0;0;0;-3,022;;;;;;;;;;;;;
19.1.2015 4:00;19.1.2015 5:00;0;0;0;-2,801;;;;;;;;;;;;;
19.1.2015 5:00;19.1.2015 6:00;0;0;0;-2,529;;;;;;;;;;;;;
19.1.2015 6:00;19.1.2015 7:00;0;0;0;-2,308;;;;;;;;;;;;;
19.1.2015 7:00;19.1.2015 8:00;0,388;0,029;0,02;-1,705;;;;;;;;;;;;;
19.1.2015 8:00;19.1.2015 9:00;1,618;0,097;0,066;-0,281;;;;;;;;;;;;;
19.1.2015 9:00;19.1.2015 10:00;3,225;0,221;0,093;0,927;;;;;;;;;;;;;
19.1.2015 10:00;19.1.2015 11:00;3,719;0,256;0,107;2,216;;;;;;;;;;;;;
19.1.2015 11:00;19.1.2015 12:00;3,092;0,187;0,117;2,799;;;;;;;;;;;;;
19.1.2015 12:00;19.1.2015 13:00;1,864;0,084;0,104;2,72;;;;;;;;;;;;;
19.1.2015 13:00;19.1.2015 14:00;0,778;0,023;0,064;1,999;;;;;;;;;;;;;
19.1.2015 14:00;19.1.2015 15:00;0,149;0,004;0,02;0,914;;;;;;;;;;;;;
19.1.2015 15:00;19.1.2015 16:00;0;0;0;0,155;;;;;;;;;;;;;
19.1.2015 16:00;19.1.2015 17:00;0;0;0;0,099;;;;;;;;;;;;;
19.1.2015 17:00;19.1.2015 18:00;0;0;0;-0,137;;;;;;;;;;;;;
19.1.2015 18:00;19.1.2015 19:00;0;0;0;-0,544;;;;;;;;;;;;;
19.1.2015 19:00;19.1.2015 20:00;0;0;0;-0,824;;;;;;;;;;;;;
19.1.2015 20:00;19.1.2015 21:00;0;0;0;-0,919;;;;;;;;;;;;;
19.1.2015 21:00;19.1.2015 22:00;0;0;0;-0,882;;;;;;;;;;;;;
19.1.2015 22:00;19.1.2015 23:00;0;0;0;-0,873;;;;;;;;;;;;;
19.1.2015 23:00;20.1.2015 0:00;0;0;0;-0,798;;;;;;;;;;;;;
20.1.2015 0:00;20.1.2015 1:00;0;0;0;-0,793;;;;;;;;;;;;;
20.1.2015 1:00;20.1.2015 2:00;0;0;0;-0,911;;;;;;;;;;;;;
20.1.2015 2:00;20.1.2015 3:00;0;0;0;-1,212;;;;;;;;;;;;;
20.1.2015 3:00;20.1.2015 4:00;0;0;0;-1,202;;;;;;;;;;;;;
20.1.2015 4:00;20.1.2015 5:00;0;0;0;-0,962;;;;;;;;;;;;;
20.1.2015 5:00;20.1.2015 6:00;0;0;0;-0,704;;;;;;;;;;;;;
20.1.2015 6:00;20.1.2015 7:00;0;0;0;-0,654;;;;;;;;;;;;;
20.1.2015 7:00;20.1.2015 8:00;0,02;0,001;0,008;-0,437;;;;;;;;;;;;;
20.1.2015 8:00;20.1.2015 9:00;0,177;0,002;0,026;0,132;;;;;;;;;;;;;
20.1.2015 9:00;20.1.2015 10:00;0,341;0,002;0,042;0,5;;;;;;;;;;;;;
20.1.2015 10:00;20.1.2015 11:00;0,443;0,003;0,052;0,725;;;;;;;;;;;;;
20.1.2015 11:00;20.1.2015 12:00;0,444;0,003;0,052;0,773;;;;;;;;;;;;;
20.1.2015 12:00;20.1.2015 13:00;0,351;0,002;0,044;0,704;;;;;;;;;;;;;
20.1.2015 13:00;20.1.2015 14:00;0,205;0,001;0,029;0,507;;;;;;;;;;;;;
20.1.2015 14:00;20.1.2015 15:00;0,051;0,001;0,012;-0,021;;;;;;;;;;;;;
20.1.2015 15:00;20.1.2015 16:00;0;0;0;-0,545;;;;;;;;;;;;;
20.1.2015 16:00;20.1.2015 17:00;0;0;0;-0,645;;;;;;;;;;;;;
20.1.2015 17:00;20.1.2015 18:00;0;0;0;-0,772;;;;;;;;;;;;;
20.1.2015 18:00;20.1.2015 19:00;0;0;0;-0,968;;;;;;;;;;;;;
20.1.2015 19:00;20.1.2015 20:00;0;0;0;-1,126;;;;;;;;;;;;;
20.1.2015 20:00;20.1.2015 21:00;0;0;0;-1,228;;;;;;;;;;;;;
20.1.2015 21:00;20.1.2015 22:00;0;0;0;-1,258;;;;;;;;;;;;;
20.1.2015 22:00;20.1.2015 23:00;0;0;0;-1,341;;;;;;;;;;;;;
20.1.2015 23:00;21.1.2015 0:00;0;0;0;-1,465;;;;;;;;;;;;;
21.1.2015 0:00;21.1.2015 1:00;0;0;0;-1,601;;;;;;;;;;;;;
21.1.2015 1:00;21.1.2015 2:00;0;0;0;-1,714;;;;;;;;;;;;;
21.1.2015 2:00;21.1.2015 3:00;0;0;0;-1,83;;;;;;;;;;;;;
21.1.2015 3:00;21.1.2015 4:00;0;0;0;-1,941;;;;;;;;;;;;;
21.1.2015 4:00;21.1.2015 5:00;0;0;0;-2,031;;;;;;;;;;;;;
21.1.2015 5:00;21.1.2015 6:00;0;0;0;-2,197;;;;;;;;;;;;;
21.1.2015 6:00;21.1.2015 7:00;0;0;0;-2,31;;;;;;;;;;;;;
21.1.2015 7:00;21.1.2015 8:00;0,18;0,01;0,018;-2,066;;;;;;;;;;;;;
21.1.2015 8:00;21.1.2015 9:00;0,89;0,033;0,063;-1,116;;;;;;;;;;;;;
21.1.2015 9:00;21.1.2015 10:00;1,738;0,073;0,101;-0,022;;;;;;;;;;;;;
21.1.2015 10:00;21.1.2015 11:00;2,153;0,092;0,12;0,534;;;;;;;;;;;;;
21.1.2015 11:00;21.1.2015 12:00;2,346;0,107;0,124;0,856;;;;;;;;;;;;;
21.1.2015 12:00;21.1.2015 13:00;2,026;0,091;0,11;0,987;;;;;;;;;;;;;
21.1.2015 13:00;21.1.2015 14:00;1,223;0,05;0,078;0,864;;;;;;;;;;;;;
21.1.2015 14:00;21.1.2015 15:00;0,38;0,016;0,033;0,176;;;;;;;;;;;;;
21.1.2015 15:00;21.1.2015 16:00;0;0;0,001;-0,746;;;;;;;;;;;;;
21.1.2015 16:00;21.1.2015 17:00;0;0;0;-1,22;;;;;;;;;;;;;
21.1.2015 17:00;21.1.2015 18:00;0;0;0;-1,48;;;;;;;;;;;;;
21.1.2015 18:00;21.1.2015 19:00;0;0;0;-1,668;;;;;;;;;;;;;
21.1.2015 19:00;21.1.2015 20:00;0;0;0;-1,661;;;;;;;;;;;;;
21.1.2015 20:00;21.1.2015 21:00;0;0;0;-1,746;;;;;;;;;;;;;
21.1.2015 21:00;21.1.2015 22:00;0;0;0;-1,829;;;;;;;;;;;;;
21.1.2015 22:00;21.1.2015 23:00;0;0;0;-1,985;;;;;;;;;;;;;
21.1.2015 23:00;22.1.2015 0:00;0;0;0;-2,169;;;;;;;;;;;;;
22.1.2015 0:00;22.1.2015 1:00;0;0;0;-2,499;;;;;;;;;;;;;
22.1.2015 1:00;22.1.2015 2:00;0;0;0;-2,756;;;;;;;;;;;;;
22.1.2015 2:00;22.1.2015 3:00;0;0;0;-2,616;;;;;;;;;;;;;
22.1.2015 3:00;22.1.2015 4:00;0;0;0;-2,367;;;;;;;;;;;;;
22.1.2015 4:00;22.1.2015 5:00;0;0;0;-2,331;;;;;;;;;;;;;
22.1.2015 5:00;22.1.2015 6:00;0;0;0;-2,341;;;;;;;;;;;;;
22.1.2015 6:00;22.1.2015 7:00;0;0;0;-2,314;;;;;;;;;;;;;
22.1.2015 7:00;22.1.2015 8:00;0,267;0,016;0,02;-1,867;;;;;;;;;;;;;
22.1.2015 8:00;22.1.2015 9:00;1,125;0,05;0,068;-0,966;;;;;;;;;;;;;
22.1.2015 9:00;22.1.2015 10:00;2,209;0,112;0,105;-0,112;;;;;;;;;;;;;
22.1.2015 10:00;22.1.2015 11:00;2,886;0,159;0,122;0,607;;;;;;;;;;;;;
22.1.2015 11:00;22.1.2015 12:00;2,917;0,16;0,124;1,069;;;;;;;;;;;;;
22.1.2015 12:00;22.1.2015 13:00;2,341;0,119;0,112;1,241;;;;;;;;;;;;;
22.1.2015 13:00;22.1.2015 14:00;1,209;0,048;0,078;1,015;;;;;;;;;;;;;
22.1.2015 14:00;22.1.2015 15:00;0,31;0,011;0,031;0,283;;;;;;;;;;;;;
22.1.2015 15:00;22.1.2015 16:00;0;0;0,001;-0,507;;;;;;;;;;;;;
22.1.2015 16:00;22.1.2015 17:00;0;0;0;-0,685;;;;;;;;;;;;;
22.1.2015 17:00;22.1.2015 18:00;0;0;0;-0,892;;;;;;;;;;;;;
22.1.2015 18:00;22.1.2015 19:00;0;0;0;-1,082;;;;;;;;;;;;;
22.1.2015 19:00;22.1.2015 20:00;0;0;0;-1,203;;;;;;;;;;;;;
22.1.2015 20:00;22.1.2015 21:00;0;0;0;-1,282;;;;;;;;;;;;;
22.1.2015 21:00;22.1.2015 22:00;0;0;0;-1,371;;;;;;;;;;;;;
22.1.2015 22:00;22.1.2015 23:00;0;0;0;-1,4;;;;;;;;;;;;;
22.1.2015 23:00;23.1.2015 0:00;0;0;0;-1,437;;;;;;;;;;;;;
23.1.2015 0:00;23.1.2015 1:00;0;0;0;-1,504;;;;;;;;;;;;;
23.1.2015 1:00;23.1.2015 2:00;0;0;0;-1,535;;;;;;;;;;;;;
23.1.2015 2:00;23.1.2015 3:00;0;0;0;-1,631;;;;;;;;;;;;;
23.1.2015 3:00;23.1.2015 4:00;0;0;0;-1,8;;;;;;;;;;;;;
23.1.2015 4:00;23.1.2015 5:00;0;0;0;-1,94;;;;;;;;;;;;;
23.1.2015 5:00;23.1.2015 6:00;0;0;0;-2,059;;;;;;;;;;;;;
23.1.2015 6:00;23.1.2015 7:00;0;0;0;-2,145;;;;;;;;;;;;;
23.1.2015 7:00;23.1.2015 8:00;0,182;0,01;0,018;-1,902;;;;;;;;;;;;;
23.1.2015 8:00;23.1.2015 9:00;0,87;0,031;0,064;-1,049;;;;;;;;;;;;;
23.1.2015 9:00;23.1.2015 10:00;1,824;0,077;0,104;-0,089;;;;;;;;;;;;;
23.1.2015 10:00;23.1.2015 11:00;2,377;0,109;0,124;0,666;;;;;;;;;;;;;
23.1.2015 11:00;23.1.2015 12:00;2,343;0,106;0,124;1,031;;;;;;;;;;;;;
23.1.2015 12:00;23.1.2015 13:00;2,923;0,172;0,113;1,184;;;;;;;;;;;;;
23.1.2015 13:00;23.1.2015 14:00;1,45;0,066;0,082;1,04;;;;;;;;;;;;;
23.1.2015 14:00;23.1.2015 15:00;0,493;0,022;0,037;0,007;;;;;;;;;;;;;
23.1.2015 15:00;23.1.2015 16:00;0;0,001;0,001;-1,423;;;;;;;;;;;;;
23.1.2015 16:00;23.1.2015 17:00;0;0;0;-1,659;;;;;;;;;;;;;
23.1.2015 17:00;23.1.2015 18:00;0;0;0;-1,694;;;;;;;;;;;;;
23.1.2015 18:00;23.1.2015 19:00;0;0;0;-1,705;;;;;;;;;;;;;
23.1.2015 19:00;23.1.2015 20:00;0;0;0;-1,729;;;;;;;;;;;;;
23.1.2015 20:00;23.1.2015 21:00;0;0;0;-1,753;;;;;;;;;;;;;
23.1.2015 21:00;23.1.2015 22:00;0;0;0;-1,904;;;;;;;;;;;;;
23.1.2015 22:00;23.1.2015 23:00;0;0;0;-2,007;;;;;;;;;;;;;
23.1.2015 23:00;24.1.2015 0:00;0;0;0;-2,081;;;;;;;;;;;;;
24.1.2015 0:00;24.1.2015 1:00;0;0;0;-2,136;;;;;;;;;;;;;
24.1.2015 1:00;24.1.2015 2:00;0;0;0;-2,231;;;;;;;;;;;;;
24.1.2015 2:00;24.1.2015 3:00;0;0;0;-2,351;;;;;;;;;;;;;
24.1.2015 3:00;24.1.2015 4:00;0;0;0;-2,436;;;;;;;;;;;;;
24.1.2015 4:00;24.1.2015 5:00;0;0;0;-2,526;;;;;;;;;;;;;
24.1.2015 5:00;24.1.2015 6:00;0;0;0;-2,59;;;;;;;;;;;;;
24.1.2015 6:00;24.1.2015 7:00;0;0;0;-2,611;;;;;;;;;;;;;
24.1.2015 7:00;24.1.2015 8:00;0,46;0,031;0,025;-2,263;;;;;;;;;;;;;
24.1.2015 8:00;24.1.2015 9:00;1,339;0,067;0,069;-1,187;;;;;;;;;;;;;
24.1.2015 9:00;24.1.2015 10:00;2,73;0,164;0,101;-0,453;;;;;;;;;;;;;
24.1.2015 10:00;24.1.2015 11:00;3,835;0,261;0,11;0,153;;;;;;;;;;;;;
24.1.2015 11:00;24.1.2015 12:00;4,099;0,29;0,108;0,716;;;;;;;;;;;;;
24.1.2015 12:00;24.1.2015 13:00;4,068;0,304;0,091;1,037;;;;;;;;;;;;;
24.1.2015 13:00;24.1.2015 14:00;3,438;0,267;0,068;0,925;;;;;;;;;;;;;
24.1.2015 14:00;24.1.2015 15:00;1,353;0,098;0,04;-0,55;;;;;;;;;;;;;
24.1.2015 15:00;24.1.2015 16:00;0,001;0,003;0,002;-2,368;;;;;;;;;;;;;
